id	filename	md5	size	state
3bb2e240-9cea-4dd2-be32-6bc6976a79b1	ce362483-60b7-4654-b201-834c60e38690.rna_seq.augmented_star_gene_counts.tsv	e59ee7996d136eb173ab87273752c2ec	4235616	released
c440cfb1-33ec-4be4-a4a4-4aea9a66d021	484b85c7-1102-4d34-89b8-8ce458b55d2b.rna_seq.augmented_star_gene_counts.tsv	1086d9b5a4dbb8ed5c54a945c5196e8f	4228325	released
4d27c8ac-375b-414a-8f88-75092f03bdd8	3f94086c-9e16-403e-b191-e03e9b6e3ce2.rna_seq.augmented_star_gene_counts.tsv	62af53edf4895aedca71914776644f18	4254851	released
89ece3f8-e2db-4ed6-b5b8-dd4df34d6224	b1eae07c-4bc8-4b5c-9d33-d85f10214663.rna_seq.augmented_star_gene_counts.tsv	d1cd0e839a398856f149bfde6430339a	4222149	released
cc7ea1eb-4947-4030-ace5-673e9441a9a8	952e9924-3a48-4572-bf4c-95e5049e452d.rna_seq.augmented_star_gene_counts.tsv	db1916a66beeaea19203cfdb67bf6ae2	4253150	released
41a97024-43f7-41b8-8755-94cd29105a5f	62e41b20-5f83-43c2-9887-809e97794f04.rna_seq.augmented_star_gene_counts.tsv	a37b8241a944cbcb81e3e9452e5b1260	4233939	released
cdbf4be9-215e-488b-b51a-9123d90a4277	0e6e87b7-998d-4f8f-8593-82658ece876c.rna_seq.augmented_star_gene_counts.tsv	011e191ca7d5cbc7175c9b263f6d8ba5	4242336	released
d6df70ca-146d-43f9-92c8-73cd01ff5a8b	3b181056-f987-492a-ae89-4ee72a98ff7b.rna_seq.augmented_star_gene_counts.tsv	823e8ee8c1dd8071581864c03650f2ee	4254442	released
32805e63-12ca-47b5-894a-7d198ad74be0	e7b8f744-4587-4d3f-b3a9-e6b62d3be95b.rna_seq.augmented_star_gene_counts.tsv	5ccb0b029ddf0aa2f483008adbea191e	4235456	released
0fae6d56-00c3-4fb5-b6f4-f3aa71006bfe	8d2ed350-85ed-4a08-aefc-aead779e35fb.rna_seq.augmented_star_gene_counts.tsv	cba3c3900fe65123bbd99e87da0ab49c	4247203	released
13b4eb7d-dfaa-462c-b5be-73f94b61ae86	9727584b-0825-4c8c-8e3e-8c28ac3ff5b7.rna_seq.augmented_star_gene_counts.tsv	866a8f87c5163a5a51b6b16efc262130	4255219	released
f5267066-16ee-4598-a959-e954a8f98ec4	e2f3ddc4-0375-46c8-aa2c-e7aae5ae0f2d.rna_seq.augmented_star_gene_counts.tsv	463bb827cacc6da9a94554257cd7e165	4230663	released
145264e2-26cf-4014-9a26-4b8c2a685f21	44e2d762-1413-48b7-a996-496ed71e4f96.rna_seq.augmented_star_gene_counts.tsv	0a5c70d2ef5403d8814afeb4b2237e2b	4235093	released
5a8f132f-2cbf-4564-8af3-658ebf569539	23335b40-60c0-4971-89eb-e28500534cf4.rna_seq.augmented_star_gene_counts.tsv	1914dbb4bf5f5455d2ffebb6449d0139	4233981	released
e7eb09fb-2bc6-432c-b126-a2c4877991e2	6d3731d0-8c2c-4ba7-a477-720cebcac57b.rna_seq.augmented_star_gene_counts.tsv	6fb3a4378d94f6c0f527285916668946	4237651	released
523f1967-264d-4f05-b6e7-c04bdafb5e64	5d1a3afa-5b54-4cb2-8040-dff428cd91c2.rna_seq.augmented_star_gene_counts.tsv	1fac26d14ee7b707a6fb2175b9716196	4237444	released
